기업,연도,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,당기순이익,부채비율,영업이익증가율,매출액증가율,당기순이익증가율,ROA,ROE
디지캡,2020,,,,,,,,,,,,,,,,,,
디지캡,2021,30123044061.0,32532364548.0,62655408609.0,12528498555.0,4399364431.0,16927862986.0,4551261500.0,11605726311.0,45727545623.0,28631983022.0,282890126.0,100768949.0,72.98259900970714,,,,0.0016083040752131535,
디지털대성,2018,38502352055.0,73709828026.0,112212180081.0,30407466876.0,4693748453.0,35101215329.0,,,77110964752.0,106906093490.0,12604179052.0,9853175941.0,68.71889013860857,0.9775558467685278,0.7321763232824681,0.9897729473620084,0.08780843517956355,0.160424868568014
디지털대성,2019,54442359035.0,88014183227.0,142456542262.0,37880141764.0,10081940804.0,47962082568.0,,,94494459694.0,140630621161.0,21090277122.0,18980098700.0,66.3321306228322,0.4023701547832132,0.23980927761380436,0.48086803463250694,0.1332343070990212,0.22120627901214823
디지털대성,2019,54442359035.0,88014183227.0,142456542262.0,37880141764.0,10081940804.0,47962082568.0,11278611500.0,40265574084.0,94494459694.0,140630621161.0,21090277122.0,18980098700.0,66.3321306228322,0.0,0.0,0.0,0.1332343070990212,0.20085938118978583
디지털대성,2020,48971510829.0,101857647081.0,150829157910.0,42910346478.0,9830851918.0,52741198396.0,,,98087959514.0,148450627584.0,14211309024.0,10859584317.0,65.03249164364442,-0.4840488716685301,0.05267748981778532,-0.7477739613189285,0.07199923719974577,0.1127785637096087
디지털대성,2020,48971510829.0,101857647081.0,150829157910.0,42910346478.0,9830851918.0,52741198396.0,11356736500.0,43164251548.0,98087959514.0,148450627584.0,14211309024.0,10859584317.0,65.03249164364442,0.0,0.0,0.0,0.07199923719974577,0.1107127151059761
디지털대성,2020,,,,,,,,,,,,,,,,,,
디지털대성,2021,48232752450.0,184399989849.0,232632742299.0,61709550313.0,17821647241.0,79531197554.0,14873369500.0,54512251761.0,153101544745.0,196904398152.0,25244242088.0,20037869006.0,65.81255210765666,,,,0.08613520525088242,
디지틀조선,2018,48672481230.0,31969229946.0,80641711176.0,6816038066.0,200079500.0,7016117566.0,18557633500.0,36664983741.0,73625593610.0,39679633237.0,6363293617.0,5140109812.0,91.29964200451133,-2.967166000411827,-3.962354288305087,-2.898334809738886,0.06374008856014655,0.04534181350581709
디지틀조선,2019,49498719574.0,36354959534.0,85853679108.0,7573940625.0,1021962203.0,8595902828.0,18557633500.0,38589523105.0,77257776280.0,33842795694.0,2936470907.0,3463027410.0,89.98772921870157,-1.1669867737599895,-0.1724691303808218,-0.48428216223676956,0.04033638914464772,0.04590336778035492
디지틀조선,2020,51444060741.0,33591259464.0,85035320205.0,5637918488.0,334322715.0,5972241203.0,18557633500.0,39277220028.0,79063079002.0,30361095709.0,1459673258.0,1833291716.0,92.9767522617633,-1.0117316604288986,-0.11467636143210447,-0.8889669220542095,0.021559179310201553,0.023455497511100164
디지틀조선,2020,,,,,,,,,,,,,,,,,,
디지틀조선,2021,48131848538.0,45039069508.0,93170918046.0,7705136486.0,2502426506.0,10207562992.0,18557633500.0,41266972730.0,82963355054.0,33451533740.0,2127993458.0,2678488395.0,89.04426058465972,,,,0.028748116377661823,
디케이락,2018,54132393246.0,55138310893.0,109270704139.0,20013108805.0,4531652930.0,24544761735.0,4116456000.0,40130322316.0,84725942404.0,66504619851.0,5879928322.0,5600658773.0,77.53765574368649,0.638091938971769,0.4970043612767602,0.5217547607233953,0.05125489779836661,0.06679804683900901
디케이락,2019,65560025692.0,58180033517.0,123740059209.0,25825966846.0,5003439130.0,30829405976.0,4224956000.0,46757694465.0,92910653233.0,74368075692.0,9836289356.0,8496241936.0,75.08534732157483,0.40222088745149354,0.10573698146456001,0.34080752229181815,0.06866201608688129,0.09565868908411251
디케이락,2020,72542621731.0,73982069088.0,146524690819.0,35132578291.0,20012932488.0,55145510779.0,4224956000.0,44988335728.0,91379180040.0,71190955347.0,2508611301.0,-120627926.0,62.36435615679237,-2.921009744346998,-0.04462814594233261,71.43345780478725,-0.0008232600616711764,-0.001309111022107295
디케이락,2020,,,,,,,,,,,,,,,,,,
디케이락,2021,71470189568.0,81954870310.0,153425059878.0,29700498063.0,24786032556.0,54486530619.0,4224956000.0,52266235227.0,98938529259.0,85547048248.0,8356072352.0,8998352676.0,64.48655085269225,,,,0.058649823458796616,
디케이앤디,2018,28377170912.0,30644845083.0,59022015995.0,8966912350.0,1910010358.0,10876922708.0,3840512500.0,19829606395.0,48145093287.0,54765341149.0,3685808084.0,3731735012.0,81.57141445503754,-1.2670937177313977,-0.5620654679252749,-1.4113053705754388,0.06322615297173398,0.05074303919639877
디케이앤디,2019,29698821991.0,32405490170.0,62104312161.0,9087958680.0,1550639353.0,10638598033.0,3881601000.0,22544397211.0,51465714128.0,59822273660.0,2954715415.0,2829968295.0,82.86979170557373,-0.24743251593317997,0.08453260301908759,-0.31864905292163354,0.045567983873061095,0.05682050710039413
디케이앤디,2020,31360082101.0,33675230137.0,65035312238.0,10301607982.0,1294699679.0,11596307661.0,3881601000.0,26019548871.0,53439004577.0,70766476264.0,5112754820.0,3572415706.0,82.1692135211672,0.4220893590590757,0.1546523605777936,0.20782783194940976,0.05493039985610532,0.06810781726694112
디케이앤디,2020,,,,,,,,,,,,,,,,,,
디케이앤디,2021,54659187430.0,51815932445.0,106475119875.0,42057500993.0,10678471804.0,52735972797.0,7763202000.0,24063570362.0,53739147078.0,75302776961.0,2671903585.0,-1972354222.0,50.47108389367286,,,,-0.01852408547945765,
디케이티,2018,49787168458.0,22020880303.0,71808048761.0,42666937512.0,742840927.0,43409778439.0,3439991000.0,11280343122.0,28398270322.0,240165625454.0,8680459187.0,-1680584544.0,39.54747526495041,0.6921932898432969,0.686454808765199,-0.1736120203185684,-0.023403846407155822,-0.04092129013055626
디케이티,2019,85268077839.0,29231232161.0,114499310000.0,55735165140.0,443405464.0,56178570604.0,4115666500.0,19425986066.0,58320739396.0,337722377825.0,12886301613.0,7942696243.0,50.93545052454901,0.32638087733078114,0.2888667105783309,1.2115886712249786,0.06936894417092994,0.1831823557217434
디케이티,2020,67772675343.0,35326798900.0,103099474243.0,35698640043.0,106765598.0,35805405641.0,4115666500.0,30338583916.0,67294068602.0,346146178667.0,14471535471.0,10822106006.0,65.27101044510803,0.10954151072473987,0.02433596370885803,0.266067414364967,0.10496761584344134,0.17230621418730038
디케이티,2020,,,,,,,,,,,,,,,,,,
디케이티,2021,168940307186.0,36513786733.0,205454093919.0,71229814587.0,55451395145.0,126681209732.0,8231333000.0,38980047339.0,78772884187.0,315241528615.0,18132892648.0,8744375330.0,38.34086860204212,,,,0.04256121240128444,
디티앤씨,2018,36114964051.0,115302400388.0,151417364439.0,41232060355.0,32319605221.0,73551665576.0,4927027000.0,26391485471.0,77865698863.0,59585468199.0,4018140730.0,1669282659.0,51.42455038198012,-3.512756985492641,-4.290577352890391,-4.23840302470907,0.011024380626255631,0.021313812044215882
디티앤씨,2019,44366087378.0,135472647981.0,179838735359.0,52083851541.0,42563088170.0,94646939711.0,5475753500.0,22762631750.0,85191795648.0,73787517596.0,357236124.0,-4250362820.0,47.37121592739036,-10.24785669771739,0.1924722481485119,1.3927388624672752,-0.023634301094896414,-0.05213330221645552
디티앤씨,2020,45826432257.0,141991455715.0,187817887972.0,60684088408.0,48500113503.0,109184201911.0,5475753500.0,17402700992.0,78633686061.0,84437232349.0,-158539163.0,-5198117995.0,41.86698450827152,3.2532989151708844,0.12612581507861473,0.18232659895593617,-0.027676373380233828,-0.06345921209294308
디티앤씨,2020,,,,,,,,,,,,,,,,,,
디티앤씨,2021,56427222165.0,143337712423.0,199764934588.0,78391179614.0,20799796884.0,99190976498.0,5641645500.0,16163794879.0,100573958090.0,97790760166.0,2028039415.0,228922768.0,50.34615224009467,,,,0.0011459607186423174,
딥노이드,2018,,,,,,,,,,,,,,,,,,
딥노이드,2019,4897420824.0,935437363.0,5832858187.0,12731756522.0,11189633973.0,23921390495.0,688332500.0,-20179082205.0,-18088532308.0,235101818.0,-4227612210.0,-8606265815.0,-310.11438523080966,,,,-1.475480037245075,
딥노이드,2020,10313854326.0,1000841060.0,11314695386.0,1193009308.0,12397663067.0,13590672375.0,1990998500.0,-33778966965.0,-2275976989.0,1039944659.0,-5008773844.0,-13599884760.0,-20.11522989665398,0.15595865541738363,0.7739285297872759,0.36718097492173163,-1.2019664954327918,1.335645712023463
딥노이드,2020,,,,,,,,,,,,,,,,,,
딥노이드,2021,16438992323.0,2151802128.0,18590794451.0,1393900935.0,3449035696.0,4842936631.0,4638873000.0,-42632508987.0,13747857820.0,943670491.0,-7651546740.0,-8853542022.0,73.94981347481092,,,,-0.47623258087949905,
라닉스,2018,8713388886.0,1693287897.0,10406676783.0,2932496865.0,2965930064.0,5898426929.0,300000000.0,4208249854.0,4508249854.0,9810741192.0,795921703.0,660729074.0,43.32074444134295,10.613441512098081,0.9038125180827826,14.399655578044081,0.06349088068914997,0.07238444095517663
라닉스,2019,18280808364.0,2113945112.0,20394753476.0,1350770258.0,1367145376.0,2717915634.0,4794670000.0,4048171973.0,17676837842.0,9044034381.0,-1874212.0,-131591167.0,86.67345679270714,425.6700495995117,-0.08477486691235081,6.021074659213259,-0.006452206796951626,-0.011863028787911987
라닉스,2020,7045050520.0,25302449831.0,32347500351.0,1508529544.0,13667790350.0,15176319894.0,4874670000.0,1755169667.0,17171180457.0,9127005903.0,-1648311556.0,-2279593354.0,53.083484877276355,0.9988629503972245,0.009090771155601826,0.9422742802925368,-0.07047200956068705,-0.1308305875209791
라닉스,2020,,,,,,,,,,,,,,,,,,
라닉스,2021,14743292663.0,30372154676.0,45115447339.0,1343700396.0,24438516592.0,25782216988.0,4906170000.0,-915232482.0,19333230351.0,9214694242.0,-2232714960.0,-2670402149.0,42.8527954200011,,,,-0.0591904171742873,
라온시큐어,2018,20450330711.0,6958492385.0,27408823096.0,6505220704.0,625000000.0,7130220704.0,15904806000.0,10000684855.0,20278602392.0,24610372107.0,4023382959.0,3785321358.0,73.98567359486306,1.55493473595537,0.6255768014422245,1.7054624684259105,0.1381059429199798,0.19112073821774492
라온시큐어,2019,38879267639.0,12239514555.0,51118782194.0,11887982484.0,16374173580.0,28262156064.0,15904806000.0,12200786714.0,22856626130.0,30443293632.0,2121292624.0,2532706443.0,44.71277512687453,-0.8966656997153637,0.19159955540647594,-0.4945756419825241,0.04954551603729858,0.11743099688034614
라온시큐어,2020,36272287999.0,14759758914.0,51032046913.0,15166533102.0,1591425660.0,16757958762.0,18695279500.0,2085121113.0,34274088151.0,37151349080.0,-3524664280.0,-8760707102.0,67.16189183912384,1.601842460865521,0.18056021151628124,1.2890984042169158,-0.17167069776635357,-0.3066899202033451
라온시큐어,2020,,,,,,,,,,,,,,,,,,
라온시큐어,2021,56677340000.0,17622320618.0,74299660618.0,12361921148.0,25834863068.0,38196784216.0,19333373000.0,-4489063331.0,36102876402.0,43349961509.0,-988511242.0,-4926591922.0,48.59090351383602,,,,-0.06630705821563972,
라온테크,2018,,,,,,,,,,,,,,,,,,
라온테크,2019,,,,,,,,,,,,,,,,,,
라온테크,2020,,,,,,,,,,,,,,,,,,
라온피플,2018,26622601363.0,2338962005.0,28961563368.0,1709816320.0,1400935485.0,3110751805.0,1011775000.0,15005181014.0,25850811563.0,21763696634.0,6190430051.0,6250483929.0,89.25903354914497,,,,0.21581997662136704,
라온피플,2019,62901047680.0,2785205654.0,65686253334.0,2775745243.0,130815249.0,2906560492.0,5154378000.0,23283139166.0,62779692842.0,30770552257.0,8204511377.0,8434788304.0,95.57508558568443,0.24548461614010875,0.29271023632508997,0.2589637458908299,0.12841025139782256,0.19033601039788645
라온피플,2020,59563042637.0,3313981152.0,62877023789.0,4634690238.0,825924934.0,5460615172.0,5248728000.0,17443205355.0,57416408617.0,15041930242.0,-4593799676.0,-4028371613.0,91.31540451035899,2.785996768614862,-1.0456518386903977,3.093845631515227,-0.06406746646466975,-0.06702998789647291
라온피플,2020,,,,,,,,,,,,,,,,,,
라온피플,2021,78122247677.0,7522292336.0,85644540013.0,6968614567.0,26714367384.0,33682981951.0,5277078000.0,10158779109.0,51961558062.0,19751768258.0,-6803395359.0,-6175597845.0,60.671185873743674,,,,-0.07210731523647164,
라이온켐텍,2018,52341508744.0,81376397778.0,133717906522.0,21912938098.0,9652637440.0,31565575538.0,7693002500.0,80567650727.0,102152330984.0,137943446876.0,2807934015.0,1880001112.0,76.393905379601,3.422918531082362,0.8568125655453916,4.284890527766879,0.01405945666439739,0.024397555906708137
라이온켐텍,2019,50324958489.0,82524061701.0,132849020190.0,18309251114.0,5505855529.0,23815106643.0,9179269000.0,87409366732.0,109033913547.0,156075491387.0,11533134593.0,10706647637.0,82.0735549205107,0.7565333177760479,0.1161748353304257,0.8244080522923816,0.08059259768485613,0.10139531256666078
라이온켐텍,2020,63940943010.0,73579181648.0,137520124658.0,23865646338.0,2287848209.0,26153494547.0,9446788000.0,92239687218.0,111366630111.0,132570839358.0,15860299187.0,7703575793.0,80.98206018061622,0.2728299474669929,-0.17729880977465207,-0.3898282985323255,0.056017806936679924,0.06990523403566368
라이온켐텍,2020,,,,,,,,,,,,,,,,,,
라이온켐텍,2021,69716091225.0,71094181304.0,140810272529.0,23498266810.0,1418814290.0,24917081100.0,9446788000.0,96766248536.0,115893191429.0,150416279224.0,9430758755.0,8519754064.0,82.30450047963063,,,,0.060505202574942456,
라이트론,2018,54504153977.0,34902174475.0,89406328452.0,49569688135.0,3894268290.0,53463956425.0,7084008500.0,-20856963657.0,35942372027.0,37937437214.0,-3479552661.0,-39542692640.0,40.20114979477829,3.710336550069532,-2.9648508246754233,1.2154571045923594,-0.442280690021059,-0.5208620660397386
라이트론,2019,56091679891.0,23337977519.0,79429657410.0,41213303128.0,532304431.0,41745607559.0,7165774500.0,-18093938742.0,37684049851.0,112769838081.0,25711046566.0,3379374318.0,47.44329898904445,1.135332984290158,0.66358524708752,12.701187533259818,0.04254549784290704,0.09179786907476423
라이트론,2020,42048435626.0,24841144709.0,66889580335.0,9432247508.0,6040684806.0,15472932314.0,11587189500.0,-37651319800.0,51416648021.0,19643286135.0,-18896140644.0,-19589881602.0,76.86794828655282,2.360650677320393,-4.740884560046653,1.1725061124236191,-0.2928689566280563,-0.4397245379636054
라이트론,2020,,,,,,,,,,,,,,,,,,
라이트론,2021,48438430118.0,24770941039.0,73209371157.0,16401934778.0,3342154303.0,19744089081.0,13030978000.0,-46671652699.0,53465282076.0,44140528668.0,-4520145490.0,-8484984496.0,73.0306533590377,,,,-0.1159002510457802,
라이프시맨틱스,2018,7740520083.0,464951043.0,8205471126.0,2182847730.0,5415271333.0,7598119063.0,459216500.0,-10177760647.0,607352063.0,691044578.0,-2867171201.0,-3699789214.0,7.401793921077044,-0.5765174707472935,-62.87508139597906,-1.2933697043855428,-0.45089296606952683,-0.13684516291509902
라이프시맨틱스,2019,2355388651.0,3906953877.0,6262342528.0,3854280747.0,5935747525.0,9790028272.0,459216500.0,-14315951075.0,-3527685744.0,1161973889.0,-3578768909.0,-3963390877.0,-56.33172775566197,0.1988386861779345,0.40528390134935294,0.06650912594306807,-0.6328927009787478,2.7143411061456715
라이프시맨틱스,2020,6189907334.0,3349762738.0,9539670072.0,2729744867.0,4624003470.0,7353748337.0,4373458500.0,-23396560789.0,2185921735.0,2665429178.0,-3657769678.0,-9308741731.0,22.914018184087155,0.02159807094338322,0.5640574889062012,0.5742291502404558,-0.9757928377756165,13.875378484682548
라이프시맨틱스,2020,,,,,,,,,,,,,,,,,,
라이프시맨틱스,2021,27166040560.0,6119484049.0,33285524609.0,2323090814.0,17903885109.0,20226975923.0,5059885000.0,-30124758342.0,13058548686.0,4634373189.0,-6037732236.0,-6215407805.0,39.231914892124394,,,,-0.18673005392017855,
라파스,2018,14274041781.0,20239511975.0,34513553756.0,5104980950.0,9240084871.0,14345065821.0,3369667000.0,-4211889905.0,20168487935.0,10051483713.0,-3813248277.0,-4240509623.0,58.436427838132474,-0.5833567073031158,0.538936407666246,-0.4657218960872996,-0.12286505333467174,-0.2552445270018412
라파스,2019,29034749524.0,33850067932.0,62884817456.0,3998495635.0,10955684511.0,14954180146.0,4171708000.0,-4086664356.0,47930637310.0,18168039552.0,-433078079.0,184358565.0,76.21972878196979,-7.804990282133398,0.44674912864258387,24.00142455003379,0.002931686414276295,0.005414418007183904
라파스,2020,26486136920.0,33341309337.0,59827446257.0,5387713003.0,9800664509.0,15188377512.0,4208958000.0,-8626458928.0,44639068745.0,17861721568.0,-4276297380.0,-4628442110.0,74.61302719364707,0.8987259209274169,-0.01714940986140894,1.0398316670314798,-0.0773631903009475,-0.09999906680593812
라파스,2020,,,,,,,,,,,,,,,,,,
라파스,2021,60886965430.0,36956955608.0,97843921038.0,35996324922.0,8170818134.0,44167143056.0,4297208000.0,21303622126.0,53676777982.0,20339266562.0,-2047731135.0,4704588862.0,54.85959415010908,,,,0.04808258716627742,
래몽래인,2018,,,,,,,,,,,,,,,,,,
래몽래인,2019,11660020479.0,4939889045.0,16599909524.0,7035451180.0,280656376.0,7316107556.0,1592337000.0,-15450057537.0,9283801968.0,20001511402.0,1292584527.0,1473922556.0,55.926822700916304,,,,0.08879099936472641,
래몽래인,2020,19685774839.0,7832453041.0,27518227880.0,3492149088.0,317210451.0,3809359539.0,2494259500.0,-12290718882.0,23708868341.0,34650306516.0,3697050699.0,3152803092.0,86.15695910502795,0.6503741408389055,0.42276090998605814,0.5325040882699058,0.11457144354456883,0.19112142560585366
래몽래인,2020,,,,,,,,,,,,,,,,,,
래몽래인,2021,62830675649.0,9394109640.0,72224785289.0,25417902398.0,2161816747.0,27579719145.0,3124259500.0,-9976279802.0,44645066144.0,41024304421.0,3153606188.0,2332377227.0,61.814051734951356,,,,0.032293307867475605,
램테크놀러지,2018,11776010880.0,36356781360.0,48132792240.0,23281778800.0,5935115331.0,29216894131.0,5730639500.0,3411226702.0,18915898109.0,32617077146.0,2126570162.0,1499298697.0,39.29939907637488,-0.4829542163020342,-0.2577553849281992,-0.5556454705569587,0.031149215061619287,0.04717671340013489
램테크놀러지,2019,32133721599.0,34903349274.0,67037070873.0,19444498962.0,11984419130.0,31428918092.0,6636858500.0,6177400094.0,35608152781.0,43411471480.0,4493253963.0,3174111773.0,53.11710717262502,0.5267193487144541,0.24865303953064713,0.5276477943361952,0.047348604759496024,0.11642978543188723
램테크놀러지,2020,22503298461.0,42026703311.0,64530001772.0,15194774811.0,10270751143.0,25465525954.0,6654577500.0,9434814423.0,39064475818.0,42758550223.0,2611810716.0,2493206711.0,60.53692041730322,-0.7203597241845454,-0.01526995778843762,-0.2731041349262596,0.0386363961341439,0.06677699065312905
램테크놀러지,2020,,,,,,,,,,,,,,,,,,
램테크놀러지,2021,26675945459.0,43137502859.0,69813448318.0,25620742734.0,997526082.0,26618268816.0,6822429000.0,12519684948.0,43195179502.0,48582859654.0,4472505756.0,3160788432.0,61.872290429268176,,,,0.045274778830614704,
랩지노믹스,2018,31382947300.0,15711478247.0,47094425547.0,8662990830.0,8329315530.0,16992306360.0,5074522500.0,3087304405.0,30102119187.0,27538726681.0,-2082163566.0,-3972844225.0,63.91864607618631,3.1480088447575882,-0.7641650689506693,1.79559838065385,-0.08435911849131957,-0.10840356455308822
랩지노믹스,2019,33606727774.0,15871251466.0,49477979240.0,10624669323.0,8435862418.0,19060531741.0,5205241000.0,4251466663.0,30417447499.0,33175358671.0,1082182365.0,962421557.0,61.47673766435737,2.924041301486187,0.16990417634662142,5.127966789713128,0.01945151301211468,0.03180530230804303
랩지노믹스,2020,87525973063.0,21837642759.0,109363615822.0,25016001201.0,2707227204.0,27723228405.0,5725048500.0,46879541648.0,81640387417.0,119478053821.0,54906104155.0,42763533861.0,74.6504098308872,0.9802903086705078,0.7223309418757125,0.9774943399175502,0.3910215800710342,0.7632404087238719
랩지노믹스,2020,,,,,,,,,,,,,,,,,,
랩지노믹스,2021,170930673192.0,33355918344.0,204286591536.0,40683093339.0,5182220065.0,45865313404.0,5725048500.0,129739947859.0,158421278132.0,202407363611.0,104518298192.0,83854993826.0,77.54854439581882,,,,0.4104772280721264,
러셀,2018,,,,,,,,,,,,,,,,,,
러셀,2019,,,,,,,,,,,,,,,,,,
러셀,2020,,,,,,,,,,,,,,,,,,
레고켐바이오,2018,93378850696.0,28307433051.0,121686283747.0,9945687495.0,6445867208.0,16391554703.0,5999164500.0,-90294405224.0,105294729044.0,25240301764.0,-15977963887.0,-26072682686.0,86.52966119248086,,,,-0.21426147535418333,
레고켐바이오,2019,111419272490.0,30058180591.0,141477453081.0,15423972628.0,10144134739.0,25568107367.0,6004004500.0,-78811545647.0,115909345714.0,57500138690.0,8416841998.0,12475507793.0,81.92778650576817,2.8983324019622403,0.5610392889645394,3.0899095346346837,0.08818018363574445,0.11279636513611568
레고켐바이오,2020,100010638124.0,35901709939.0,135912348063.0,14009297856.0,9776865961.0,23786163817.0,12053171000.0,-86137611613.0,112126184246.0,49393701591.0,-29761761146.0,-6986261219.0,82.49889420939567,1.2828072558176293,-0.1641188418338153,2.785720201682599,-0.05140269680104143,-0.06127344471473782
레고켐바이오,2020,,,,,,,,,,,,,,,,,,
레고켐바이오,2021,228950581545.0,64282875275.0,293233456820.0,17018029722.0,17440676307.0,34458706029.0,13624049000.0,-109586257504.0,258774750791.0,32157006379.0,-27706660419.0,-23391227602.0,88.24871268009765,,,,-0.07976998210118498,
레드로버,2018,,,,,,,,,,,,,,,,,,
레드로버,2019,,,,,,,,,,,,,,,,,,
레드로버,2020,,,,,,,,,,,,,,,,,,
레드캡투어,2018,49814795727.0,339513187868.0,389327983595.0,139545065933.0,100955384799.0,240500450732.0,4294740000.0,90357502473.0,148827532863.0,254944030459.0,25471279516.0,14077598602.0,38.22677514437761,,,,0.036158712435744866,
레드캡투어,2019,44503386126.0,372158068796.0,416661454922.0,160013256270.0,92714581623.0,252727837893.0,4294740000.0,105465130852.0,163933617029.0,258761856578.0,34971515715.0,22234638613.0,39.34456021608448,0.2716564039266149,0.014754207476669468,0.3668618210071018,0.05336380015560205,0.14218286779338082
레드캡투어,2020,32491628345.0,421198227502.0,453689855847.0,141181190769.0,143902530066.0,285083720835.0,4294740000.0,112426050020.0,168606135012.0,229489417416.0,20097141566.0,11093918916.0,37.16330282439902,-0.7401238678720466,-0.1275546362512101,-1.0042185977159526,0.024452649255929704,0.06672236235162761
레드캡투어,2020,,,,,,,,,,,,,,,,,,
레드캡투어,2021,47400398316.0,442284904603.0,489685302919.0,171447831053.0,140132765465.0,311580596518.0,4294740000.0,118152529131.0,178104706401.0,228932661347.0,20469193641.0,12091045735.0,36.37125830391947,,,,0.024691461358806614,
레몬,2018,11409775359.0,24762127468.0,36171902827.0,10016806700.0,123799373.0,10140606073.0,15200000000.0,-10448307846.0,26031296754.0,31437598087.0,-319511418.0,-2377218645.0,71.96551665667229,65.06404431218166,-6.282129528898955,6.086215254297739,-0.06572003293190203,-0.02329053776168022
레몬,2019,26784718310.0,71629486993.0,98414205303.0,79351364876.0,117411758.0,79468776634.0,15200000000.0,-19719096331.0,18945428669.0,49653529647.0,-7860613068.0,-9270788485.0,19.250705333310737,0.9593528627810586,0.36686075873159163,0.7435796697501723,-0.09420173090314428,-0.412248263865788
레몬,2020,24486763757.0,74170765014.0,98657528771.0,32900339739.0,5583763476.0,38484103215.0,17250000000.0,-7261842044.0,60173425556.0,80146793294.0,16154820933.0,12457254287.0,60.99222867792706,1.4865800184725575,0.38046766930702397,1.7442080149776427,0.1262676497392844,0.3148997646395075
레몬,2020,,,,,,,,,,,,,,,,,,
레몬,2021,18173356816.0,27568212554.0,45741569370.0,12742204527.0,4843470622.0,17585675149.0,18500000000.0,-59272294139.0,28155894221.0,33416382819.0,-13052508423.0,-52010452095.0,61.55428116873114,,,,-1.13705001405377,
레이,2018,33989966003.0,7283939179.0,41273905182.0,11019191903.0,3978370212.0,14997562115.0,2811633500.0,873254513.0,26276343067.0,51533644723.0,6047778874.0,5251390260.0,63.66333147089605,3.158231756639454,0.35156181949448023,10.904130053171862,0.1272326967085777,0.19295147587687742
레이,2019,61016948918.0,15640024964.0,76656973882.0,12613513628.0,6511335514.0,19124849142.0,3326633500.0,12047136794.0,57532124740.0,73108725932.0,12860995989.0,11555269259.0,75.0513904039059,0.529758124551733,0.29510952261796286,0.5455415064508451,0.15073996107369586,0.275754218192135
레이,2020,63589385148.0,25610450707.0,89199835855.0,17831755246.0,6079369063.0,23911124309.0,3326633500.0,19746051528.0,65288711546.0,55204787493.0,4580605205.0,7903630315.0,73.19375749988032,-1.8077067141611476,-0.32431858271839614,-0.4620204638202388,0.08860588407189283,0.12870178308500757
레이,2020,,,,,,,,,,,,,,,,,,
레이,2021,118108218156.0,59199692347.0,177307910503.0,20564435748.0,53335022856.0,73899458604.0,7213950000.0,19786792013.0,103408451899.0,90336176999.0,3387415384.0,57207561.0,58.32139784719327,,,,0.0003226452832121783,
레이언스,2018,147449914250.0,53682251149.0,201132165399.0,16935112202.0,1869613936.0,18804726138.0,,,182327439261.0,116389468831.0,21220313181.0,15566221397.0,90.65056247930522,0.8403692087337813,0.2238457834173119,0.9963248909583783,0.07739299860924877,0.10895531068082431
레이언스,2019,169360035297.0,62713425099.0,232073460396.0,23049294372.0,14749001841.0,37798296213.0,,,194275164183.0,126174797528.0,22835773970.0,13826669441.0,83.71278811954514,0.07074254593351101,0.07755374994620852,-0.12581135055140139,0.05957884808287331,0.07342843259476296
레이언스,2019,169360035297.0,62713425099.0,232073460396.0,23049294372.0,14749001841.0,37798296213.0,8295507000.0,94136293603.0,194275164183.0,126174797528.0,22835773970.0,13826669441.0,83.71278811954514,0.0,0.0,0.0,0.05957884808287331,0.07117054564924104
레이언스,2020,167867277206.0,56852459726.0,224719736932.0,19379464256.0,17802167396.0,37181631652.0,,,187538105280.0,101523890805.0,8435682346.0,-4076790984.0,83.45422072861757,-1.7070452671594707,-0.2428089243579892,4.391557108339602,-0.018141668549717258,-0.021354894185494334
레이언스,2020,167867277206.0,56852459726.0,224719736932.0,19379464256.0,17802167396.0,37181631652.0,8295507000.0,89409130018.0,187538105280.0,101523890805.0,8435682346.0,-4076790984.0,83.45422072861757,0.0,0.0,-0.0,-0.018141668549717258,-0.02173846737927329
레이언스,2020,,,,,,,,,,,,,,,,,,
레이언스,2021,193871327371.0,47927011170.0,241798338541.0,36862268322.0,5357974433.0,42220242755.0,8295507000.0,102252646683.0,199578095786.0,134567721219.0,24068884269.0,14093053477.0,82.53906829560741,,,,0.058284327187841045,
레이크머티리얼즈,2018,,,,,,,,,,,,,,,,,,
레이크머티리얼즈,2019,,,,,,,,,,,,,,,,,,
레이크머티리얼즈,2020,,,,,,,,,,,,,,,,,,
레인보우로보틱스,2018,7450428919.0,4999019076.0,12449447995.0,484771946.0,278361757.0,763133703.0,6427500000.0,826207220.0,11686314292.0,1051439403.0,-3343673281.0,-3245156728.0,93.87014023990065,,,,-0.2606667162514622,
레인보우로보틱스,2019,4116125785.0,5095267882.0,9211393667.0,570583978.0,609595569.0,1180179547.0,6427500000.0,-4741886157.0,8031214120.0,1693983980.0,-5402274685.0,-5497774922.0,87.18782857768834,0.3810619644565519,0.3793097128344744,0.40973270567805176,-0.5968450726078386,-0.5576535564826754
레인보우로보틱스,2020,6152092518.0,5279500900.0,11431593418.0,3674537510.0,1145919962.0,4820457472.0,6427500000.0,-6161311740.0,6611135946.0,5426966654.0,-1348800253.0,-1406792123.0,57.83214731544085,-3.0052444185002685,0.6878580452025751,-2.9080222529793054,-0.12306177026772909,-0.19215387101919054
레인보우로보틱스,2020,,,,,,,,,,,,,,,,,,
