회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(*),[제조]투자활동으로 인한 현금흐름(*),[제조]재무활동으로 인한 현금흐름(*),패턴
(주)안트로젠,65660,2019년 12월,-1648845.0,27243739.0,-404323.0,정리기업
(주)안트로젠,65660,2018년 12월,-1504761.0,-37683459.0,44142429.0,스타트업
(주)안트로젠,65660,2017년 12월,671232.0,-15658992.0,20210486.0,성장기업
(주)안트로젠,65660,2020년 12월,-4414918.0,-1046780.0,3500000.0,스타트업
(주)알로이스,297570,2018년 12월,,,,판단불가
(주)알로이스,271400,2017년 12월,-1055803.0,-80179.0,1018711.0,스타트업
(주)알로이스,297570,2019년 12월,-1139952.0,476226.0,1807373.0,부실기업
(주)알로이스,271400,2018년 12월,-2717062.0,-86813.0,3194604.0,스타트업
(주)알로이스,297570,2021년 12월,1611102.0,-797939.0,5325863.0,성장기업
(주)알로이스,297570,2020년 12월,6087165.0,3920494.0,-962113.0,성숙기업
(주)알비더블유,361570,2021년 12월,-5870627.0,-24042388.0,4309613.0,스타트업
(주)알에프세미,96610,2021년 12월,-6081250.0,1717942.0,3785438.0,부실기업
(주)알에프세미,96610,2019년 12월,-1819411.0,4379758.0,-2715316.0,정리기업
(주)알에프세미,96610,2020년 12월,-2583498.0,-3127937.0,4317023.0,스타트업
(주)알에프세미,96610,2018년 12월,3631117.0,-16331432.0,10697826.0,성장기업
(주)알에프세미,96610,2017년 12월,1529450.0,-8226108.0,5865583.0,성장기업
(주)알에프텍,61040,2018년 12월,3749438.0,6449606.0,-15702493.0,성숙기업
(주)알에프텍,61040,2019년 12월,-1528106.0,-55950535.0,57006198.0,스타트업
(주)알에프텍,61040,2020년 12월,206192.0,-3843567.0,-211860.0,우량기업
(주)알에프텍,61040,2021년 12월,10193971.0,-13285862.0,4335974.0,성장기업
(주)알에프텍,61040,2017년 12월,-6851911.0,3682125.0,22169866.0,부실기업
(주)알엔투테크놀로지,148250,2021년 12월,6174529.0,-21820969.0,17054459.0,성장기업
(주)알엔투테크놀로지,148250,2019년 12월,3739950.0,-9639169.0,9085383.0,성장기업
(주)알엔투테크놀로지,148250,2020년 12월,3812876.0,-5514002.0,494332.0,성장기업
(주)알엔투테크놀로지,148250,2018년 12월,4257523.0,-10429763.0,1725246.0,성장기업
(주)알엔투테크놀로지,148250,2017년 12월,818176.0,-5695845.0,7716062.0,성장기업
(주)알체라,347860,2020년 12월,-5465063.0,4254646.0,18980100.0,부실기업
(주)알체라,347860,2021년 12월,-7241612.0,-15851842.0,50770004.0,스타트업
(주)알테오젠,196170,2017년 12월,-4390872.0,-196168.0,1666399.0,스타트업
(주)알테오젠,196170,2018년 12월,-8189048.0,-21783161.0,32615437.0,스타트업
(주)알테오젠,196170,2020년 12월,7184076.0,-36868697.0,32113540.0,성장기업
(주)알테오젠,196170,2019년 12월,12238958.0,-19702757.0,2807847.0,성장기업
(주)알테오젠,196170,2021년 12월,-1299934.0,-70747608.0,75392620.0,스타트업
(주)알톤스포츠,123750,2018년 12월,433575.0,754057.0,-2544305.0,성숙기업
(주)알톤스포츠,123750,2017년 12월,-1395014.0,1908407.0,2599238.0,부실기업
(주)알톤스포츠,123750,2021년 12월,-228035.0,378859.0,3941918.0,부실기업
(주)알톤스포츠,123750,2019년 12월,4600577.0,13187605.0,-12682913.0,성숙기업
(주)알톤스포츠,123750,2020년 12월,628452.0,-697906.0,-2732657.0,우량기업
(주)알티캐스트,85810,2021년 12월,-7917316.0,17901076.0,-2885856.0,정리기업
(주)알티캐스트,85810,2017년 12월,6939581.0,-3135124.0,-2575071.0,우량기업
(주)알티캐스트,85810,2018년 12월,8894268.0,-10867706.0,1583951.0,성장기업
(주)알티캐스트,85810,2020년 12월,3291489.0,3924664.0,321128.0,전환기업
(주)알티캐스트,85810,2019년 12월,-3067840.0,-7126419.0,9953123.0,스타트업
(주)알파홀딩스,117670,2020년 12월,6301368.0,-14082668.0,9334496.0,성장기업
(주)알파홀딩스,117670,2021년 12월,4961743.0,7708411.0,-12212859.0,성숙기업
(주)알파홀딩스,117670,2017년 12월,-5876861.0,739024.0,-2264953.0,정리기업
(주)알파홀딩스,117670,2019년 12월,-1943320.0,-33864965.0,31301317.0,스타트업
(주)알파홀딩스,117670,2018년 12월,-2084574.0,-47413152.0,50664807.0,스타트업
(주)압타머사이언스,291650,2020년 12월,-3408824.0,-31108516.0,32007687.0,스타트업
(주)압타머사이언스,291650,2021년 12월,-3474475.0,-57989.0,-121059.0,쇠퇴기업
(주)애니플러스,310200,2018년 12월,,,,판단불가
(주)애니플러스,310200,2019년 12월,,,,판단불가
(주)애니플러스,310200,2020년 12월,3537738.0,734553.0,-1806785.0,성숙기업
(주)애니플러스,310200,2021년 12월,10656403.0,-15880925.0,36029534.0,성장기업
(주)애드바이오텍,179530,2020년 12월,-950483.0,-4745068.0,6742432.0,스타트업
(주)애드바이오텍,179530,2019년 12월,-74535.0,-474365.0,516386.0,스타트업
(주)애드바이오텍,179530,2021년 12월,-2111559.0,-4520591.0,5433427.0,스타트업
(주)액션스퀘어,205500,2021년 12월,-2305833.0,-5142852.0,34550730.0,스타트업
(주)액션스퀘어,205500,2019년 12월,-4849268.0,7205347.0,16214800.0,부실기업
(주)액션스퀘어,205500,2020년 12월,-213399.0,-2061178.0,-268242.0,쇠퇴기업
(주)액션스퀘어,205500,2017년 12월,-1610573.0,5824504.0,0.0,판단불가
(주)액션스퀘어,205500,2018년 12월,-13360365.0,-1873103.0,11127518.0,스타트업
(주)액토즈소프트,52790,2021년 12월,14481646.0,-26533155.0,-1565235.0,우량기업
(주)액토즈소프트,52790,2020년 12월,15917395.0,3673641.0,-1436848.0,성숙기업
(주)액토즈소프트,52790,2019년 12월,19098593.0,-27338579.0,-2355693.0,우량기업
(주)액토즈소프트,52790,2018년 12월,231644.0,4017254.0,-2100710.0,성숙기업
(주)액토즈소프트,52790,2017년 12월,13661268.0,-28256134.0,0.0,판단불가
(주)액트로,290740,2019년 12월,12117976.0,-30183984.0,-2980865.0,우량기업
(주)액트로,290740,2020년 12월,-2436757.0,-828376.0,-2955669.0,쇠퇴기업
(주)액트로,290740,2021년 12월,234559.0,11244508.0,-6101530.0,성숙기업
(주)액트로,290740,2018년 12월,11089331.0,-10106519.0,19246659.0,성장기업
(주)앤디포스,238090,2021년 12월,3393701.0,16842503.0,-4766509.0,성숙기업
(주)앤디포스,238090,2017년 12월,5014662.0,-15035991.0,-5633602.0,우량기업
(주)앤디포스,238090,2019년 12월,9559307.0,-54347440.0,35911538.0,성장기업
(주)앤디포스,238090,2020년 12월,6738907.0,21236332.0,-6936215.0,성숙기업
(주)앤디포스,238090,2018년 12월,5644910.0,-22520830.0,37637742.0,성장기업
(주)앤씨앤,92600,2018년 12월,-7184264.0,5566267.0,7045517.0,부실기업
(주)앤씨앤,92600,2020년 12월,3949809.0,-20606254.0,15511613.0,성장기업
(주)앤씨앤,92600,2019년 12월,1105793.0,-16437418.0,16394112.0,성장기업
(주)앤씨앤,92600,2021년 12월,-14532291.0,12841187.0,-5955356.0,정리기업
(주)앤씨앤,92600,2017년 12월,-5652295.0,5082389.0,-495045.0,정리기업
(주)앱코,129890,2020년 12월,-15666345.0,-1509061.0,61249413.0,스타트업
(주)앱코,129890,2021년 12월,15550973.0,-20425661.0,-12304877.0,우량기업
(주)야스,255440,2020년 12월,8158536.0,4486935.0,-2304704.0,성숙기업
(주)야스,255440,2021년 12월,25192090.0,-6701446.0,-1564700.0,우량기업
(주)야스,255440,2017년 12월,11661312.0,-55617081.0,30354470.0,성장기업
(주)야스,255440,2018년 12월,29700434.0,-31668782.0,-2880691.0,우량기업
(주)야스,255440,2019년 12월,31071599.0,-24492847.0,-6724344.0,우량기업
(주)양지사,30960,2017년 6월,4067312.0,-2523816.0,-1468199.0,우량기업
(주)양지사,30960,2021년 6월,-35973342.0,24860618.0,10790541.0,부실기업
(주)양지사,30960,2020년 6월,-1377876.0,6951151.0,-5718155.0,정리기업
(주)양지사,30960,2018년 6월,2971634.0,-3921040.0,-3131153.0,우량기업
(주)양지사,30960,2019년 6월,-1601744.0,-3623759.0,5603170.0,스타트업
(주)얼라인드제네틱스,238120,2021년 12월,323294.0,-3666577.0,3632585.0,성장기업
(주)얼라인드제네틱스,238120,2018년 12월,-1241798.0,-3105685.0,0.0,판단불가
(주)얼라인드제네틱스,238120,2017년 12월,-24250.0,-1858214.0,164343.0,스타트업
(주)얼라인드제네틱스,238120,2020년 12월,-138951.0,1165656.0,-227563.0,정리기업
(주)얼라인드제네틱스,238120,2019년 12월,130606.0,1535913.0,-203842.0,성숙기업
(주)에너토크,19990,2021년 12월,3297994.0,-5232450.0,1172642.0,성장기업
(주)에너토크,19990,2020년 12월,2452703.0,-3861666.0,2677229.0,성장기업
(주)에너토크,19990,2019년 12월,2726032.0,111592.0,-1317984.0,성숙기업
(주)에너토크,19990,2018년 12월,3842821.0,-3364713.0,-1161466.0,우량기업
(주)에너토크,19990,2017년 12월,3010603.0,-3270896.0,-682926.0,우량기업
(주)에디슨이브이,136510,2017년 12월,2080238.0,-4786880.0,8554993.0,성장기업
(주)에디슨이브이,136510,2018년 12월,-1790569.0,853268.0,1717384.0,부실기업
(주)에디슨이브이,136510,2020년 12월,-4066700.0,-405377.0,1830697.0,스타트업
(주)에디슨이브이,136510,2019년 12월,-8352375.0,-805399.0,5018146.0,스타트업
(주)에디슨이브이,136510,2021년 12월,-7153833.0,-61783691.0,97927014.0,스타트업
(주)에스디생명공학,217480,2020년 12월,-995503.0,-14044272.0,17280893.0,스타트업
(주)에스디생명공학,217480,2021년 12월,-8208544.0,-10061408.0,21194508.0,스타트업
(주)에스디생명공학,217480,2018년 12월,-15171475.0,-5765748.0,19026414.0,스타트업
(주)에스디생명공학,217480,2017년 12월,-1029168.0,-43231656.0,36430891.0,스타트업
(주)에스디생명공학,217480,2019년 12월,11017013.0,-11060597.0,267427.0,성장기업
(주)에스디시스템,121890,2019년 12월,-3687656.0,219157.0,-1868843.0,정리기업
(주)에스디시스템,121890,2018년 12월,784340.0,-1823543.0,5439151.0,성장기업
(주)에스디시스템,121890,2020년 12월,4828677.0,1823610.0,-6104232.0,성숙기업
(주)에스디시스템,121890,2021년 12월,733189.0,598351.0,-162659.0,성숙기업
(주)에스디시스템,121890,2017년 12월,-12845086.0,-1586849.0,7932007.0,스타트업
(주)에스마크,30270,2018년 12월,-7465019.0,-16300038.0,18655087.0,스타트업
(주)에스마크,30270,2019년 12월,-2043666.0,3146172.0,-6150000.0,정리기업
(주)에스마크,30270,2017년 12월,-19033996.0,-15094489.0,40191984.0,스타트업
(주)에스비에스콘텐츠허브,46140,2020년 12월,-269751.0,-34536020.0,-11301920.0,쇠퇴기업
(주)에스비에스콘텐츠허브,46140,2018년 12월,5033865.0,18940922.0,0.0,판단불가
(주)에스비에스콘텐츠허브,46140,2017년 12월,3192246.0,-10106323.0,-2146356.0,우량기업
(주)에스비에스콘텐츠허브,46140,2021년 12월,28261320.0,-34764332.0,-129986.0,우량기업
(주)에스비에스콘텐츠허브,46140,2019년 12월,-29574666.0,22278617.0,-1629559.0,정리기업
(주)에스씨디,42110,2019년 12월,2868696.0,23698493.0,-1540160.0,성숙기업
(주)에스씨디,42110,2017년 12월,-8470415.0,9772249.0,0.0,판단불가
(주)에스씨디,42110,2018년 12월,-578139.0,8447242.0,-1449887.0,정리기업
(주)에스씨디,42110,2020년 12월,11380138.0,134518.0,-819972.0,성숙기업
(주)에스씨디,42110,2021년 12월,1688043.0,-1879392.0,-1054188.0,우량기업
(주)에스아이리소스,65420,2018년 12월,-1932935.0,-1730443.0,0.0,판단불가
(주)에스아이리소스,65420,2021년 12월,613473.0,-255974.0,367209.0,성장기업
(주)에스아이리소스,65420,2020년 12월,-4432959.0,-836219.0,903003.0,스타트업
(주)에스아이리소스,65420,2017년 12월,-1423498.0,358545.0,4000000.0,부실기업
(주)에스아이리소스,65420,2019년 12월,-1341292.0,1434058.0,4415632.0,부실기업
(주)에스앤더블류,103230,2019년 12월,-2412789.0,-499967.0,-420000.0,쇠퇴기업
(주)에스앤더블류,103230,2017년 12월,-1563149.0,170367.0,-1260640.0,정리기업
(주)에스앤더블류,103230,2020년 12월,-2179475.0,1553125.0,625188.0,부실기업
(주)에스앤더블류,103230,2021년 12월,-1040760.0,-804974.0,2108874.0,스타트업
(주)에스앤더블류,103230,2018년 12월,-3551810.0,5760891.0,0.0,판단불가
(주)에스앤디,260970,2021년 12월,9289927.0,-41144082.0,27106395.0,성장기업
(주)에스앤에스텍,101490,2017년 12월,9521947.0,-9113808.0,6972874.0,성장기업
(주)에스앤에스텍,101490,2020년 12월,7035622.0,-54091300.0,49794527.0,성장기업
(주)에스앤에스텍,101490,2021년 12월,23964448.0,11803709.0,-5282131.0,성숙기업
(주)에스앤에스텍,101490,2019년 12월,8735925.0,-5395607.0,-1902218.0,우량기업
(주)에스앤에스텍,101490,2018년 12월,12315421.0,-6132524.0,-3768365.0,우량기업
(주)에스앤케이,950180,2019년 7월,35431105.0,-5999544.0,174843367.0,성장기업
(주)에스앤케이,950180,2021년 7월,16356302.0,21448151.0,-63082838.0,성숙기업
(주)에스앤케이,950180,2020년 7월,29116075.0,-82115776.0,-11017130.0,우량기업
(주)에스에너지,95910,2020년 12월,-1185206.0,-1629035.0,-4049154.0,쇠퇴기업
(주)에스에너지,95910,2017년 12월,-14297179.0,-12457064.0,27821689.0,스타트업
(주)에스에너지,95910,2018년 12월,1622212.0,1813244.0,-14536741.0,성숙기업
(주)에스에너지,95910,2019년 12월,7711330.0,-770897.0,-7879454.0,우량기업
(주)에스에너지,95910,2021년 12월,18088886.0,-18216542.0,8312840.0,성장기업
(주)에스에스알,275630,2021년 12월,3050113.0,-154883.0,75877.0,성장기업
(주)에스에스알,275630,2018년 12월,111827.0,-10239943.0,10977843.0,성장기업
(주)에스에스알,275630,2019년 12월,2467150.0,-160810.0,-1148552.0,우량기업
(주)에스에스알,275630,2020년 12월,2074259.0,517018.0,163885.0,전환기업
(주)에스에스컴텍,36500,1905년 7월,,,,판단불가
(주)에스에이엠티,31330,2021년 12월,-29240388.0,-17727322.0,43503451.0,스타트업
(주)에스에이엠티,31330,2020년 12월,13029620.0,7148982.0,-16636922.0,성숙기업
(주)에스에이엠티,31330,2017년 12월,9575816.0,12254640.0,-17917507.0,성숙기업
(주)에스에이엠티,31330,2019년 12월,46395040.0,-7808726.0,-36466379.0,우량기업
(주)에스에이엠티,31330,2018년 12월,-615407.0,-6717154.0,3110543.0,스타트업
(주)에스에이티,158300,2017년 12월,-4537873.0,-972647.0,4565027.0,스타트업
(주)에스에이티,158300,2018년 12월,3442308.0,51828.0,-3383524.0,성숙기업
(주)에스에이티,60540,2017년 12월,2039029.0,-6978269.0,0.0,판단불가
(주)에스에이티,60540,2018년 12월,2894071.0,1539115.0,409765.0,전환기업
(주)에스에이티,60540,2019년 12월,10938519.0,-5169837.0,-1508673.0,우량기업
(주)에스에이티,60540,2020년 12월,817962.0,-8140513.0,-1548996.0,우량기업
(주)에스에이티,158300,2019년 12월,3708805.0,-678070.0,-1013880.0,우량기업
(주)에스에이티,60540,2021년 12월,6063365.0,-1443109.0,-2709362.0,우량기업
(주)에스에이티,158300,2020년 12월,4086317.0,-1535723.0,1532535.0,성장기업
(주)에스에이티이엔지,351320,2020년 12월,,,,판단불가
(주)에스에이티이엔지,351320,2021년 12월,-6379442.0,8206834.0,-1576688.0,정리기업
(주)에스에프씨,112240,2018년 12월,-2622819.0,6883171.0,-879175.0,정리기업
(주)에스에프씨,112240,2019년 12월,-2852917.0,12171266.0,-12460491.0,정리기업
(주)에스에프씨,112240,2017년 12월,-3496730.0,-51294380.0,36136915.0,스타트업
(주)에스에프에이,56190,2020년 12월,215298264.0,-58844663.0,57255295.0,성장기업
(주)에스에프에이,56190,2021년 12월,-39617812.0,-75240658.0,-44487178.0,쇠퇴기업
(주)에스에프에이,56190,2017년 12월,263454885.0,33113089.0,23418070.0,전환기업
(주)에스에프에이,56190,2019년 12월,-63544649.0,-31659312.0,-42712838.0,쇠퇴기업
(주)에스에프에이,56190,2018년 12월,-686774.0,-107678696.0,-131673466.0,쇠퇴기업
(주)에스에프에이반도체,36540,2021년 12월,62693250.0,-19901599.0,-32397331.0,우량기업
(주)에스에프에이반도체,36540,2018년 12월,74282753.0,-68084796.0,-9003571.0,우량기업
(주)에스에프에이반도체,36540,2017년 12월,13876981.0,-42732553.0,-1518.0,우량기업
(주)에스에프에이반도체,36540,2019년 12월,57999281.0,-34813129.0,-1923674.0,우량기업
(주)에스에프에이반도체,36540,2020년 12월,58824493.0,31278538.0,-104358377.0,성숙기업
(주)에스엘바이오닉스,214310,2021년 12월,-835101.0,-12046686.0,12217070.0,스타트업
(주)에스엘바이오닉스,214310,2019년 12월,1325988.0,-11476137.0,139641.0,성장기업
(주)에스엘바이오닉스,214310,2020년 12월,-3052583.0,-11948565.0,15316828.0,스타트업
(주)에스엘바이오닉스,214310,2018년 12월,4761628.0,-20550275.0,22972013.0,성장기업
(주)에스엘바이오닉스,214310,2017년 12월,5067682.0,-4424422.0,-2451072.0,우량기업
(주)에스엠라이프디자인그룹,63440,2021년 12월,4495483.0,-1276916.0,503226.0,성장기업
(주)에스엠라이프디자인그룹,63440,2017년 12월,3881138.0,-2795870.0,30000.0,성장기업
(주)에스엠라이프디자인그룹,63440,2019년 12월,4817249.0,-1971987.0,1450682.0,성장기업
(주)에스엠라이프디자인그룹,63440,2020년 12월,-629509.0,-3842124.0,134876.0,스타트업
(주)에스엠라이프디자인그룹,63440,2018년 12월,3797203.0,-13827296.0,9927591.0,성장기업
(주)에스엠엔터테인먼트,41510,2018년 12월,70465880.0,-106899484.0,42535557.0,성장기업
(주)에스엠엔터테인먼트,41510,2019년 12월,16370491.0,-15044443.0,2755118.0,성장기업
(주)에스엠엔터테인먼트,41510,2021년 12월,78736741.0,-62339458.0,-6675918.0,우량기업
(주)에스엠엔터테인먼트,41510,2020년 12월,69981419.0,-13421319.0,-28421163.0,우량기업
(주)에스엠엔터테인먼트,41510,2017년 12월,39344845.0,-77286731.0,-494874.0,우량기업
(주)에스엠컬처앤콘텐츠,48550,2018년 12월,53307866.0,-29655512.0,61450.0,성장기업
(주)에스엠컬처앤콘텐츠,48550,2017년 12월,-4847042.0,-25216650.0,76732032.0,스타트업
(주)에스엠컬처앤콘텐츠,48550,2020년 12월,1087040.0,-3990046.0,-10370761.0,우량기업
(주)에스엠컬처앤콘텐츠,48550,2021년 12월,5685630.0,-3572292.0,890423.0,성장기업
(주)에스엠컬처앤콘텐츠,48550,2019년 12월,26677194.0,-9146072.0,-1966535.0,우량기업
(주)에스엠코어,7820,2021년 12월,-16603125.0,-1190931.0,-1415819.0,쇠퇴기업
(주)에스엠코어,7820,2020년 12월,18813002.0,-3518752.0,241576.0,성장기업
(주)에스엠코어,7820,2019년 12월,-4645002.0,-4410084.0,1505875.0,스타트업
(주)에스엠코어,7820,2017년 12월,-8051483.0,-11227902.0,36984001.0,스타트업
(주)에스엠코어,7820,2018년 12월,-4685247.0,2913854.0,-1010039.0,정리기업
(주)에스와이이노베이션,194860,1905년 7월,,,,판단불가
(주)에스와이제이,251540,2017년 12월,-6958747.0,-1599537.0,6434083.0,스타트업
(주)에스제이그룹,306040,2019년 12월,15117214.0,-17098998.0,30041818.0,성장기업
(주)에스제이그룹,306040,2020년 12월,12419610.0,-34548786.0,10217955.0,성장기업
(주)에스제이그룹,306040,2021년 12월,22695021.0,-27792105.0,-3263890.0,우량기업
(주)에스제이케이,80440,2017년 12월,-4964511.0,-2547942.0,7547396.0,스타트업
(주)에스제이케이,80440,2018년 12월,-8033827.0,-5847520.0,14298229.0,스타트업
(주)에스제이케이,80440,2019년 12월,-5907420.0,-1335005.0,6814165.0,스타트업
(주)에스지엔지,40610,2020년 12월,202558.0,-817264.0,-204787.0,우량기업
(주)에스지엔지,40610,2019년 12월,2043836.0,-10630127.0,5365389.0,성장기업
(주)에스지엔지,40610,2017년 12월,742656.0,-3425270.0,850000.0,성장기업
(주)에스지엔지,40610,2021년 12월,1323906.0,3521988.0,-1887097.0,성숙기업
(주)에스지엔지,40610,2018년 12월,2473065.0,-7052779.0,9400000.0,성장기업
(주)에스코넥,96630,2021년 12월,13904706.0,-3851707.0,-12167374.0,우량기업
(주)에스코넥,96630,2018년 12월,26191549.0,-22396126.0,-1079210.0,우량기업
(주)에스코넥,96630,2017년 12월,-4167469.0,-17437856.0,1558616.0,스타트업
(주)에스코넥,96630,2020년 12월,-11639560.0,-408005.0,24034681.0,스타트업
(주)에스코넥,96630,2019년 12월,2689180.0,-6846075.0,-2786429.0,우량기업
(주)에스텍파마,41910,2017년 12월,7126862.0,1386761.0,-6088062.0,성숙기업
(주)에스텍파마,41910,2019년 12월,3923769.0,11689554.0,-735580.0,성숙기업
(주)에스텍파마,41910,2020년 12월,4846139.0,-920861.0,-1333361.0,우량기업
(주)에스텍파마,41910,2018년 12월,7242723.0,932690.0,-5572013.0,성숙기업
(주)에스텍파마,41910,2021년 12월,609142.0,5616341.0,-1343715.0,성숙기업
(주)에스티아이,39440,2017년 12월,705423.0,-4079989.0,-4457379.0,우량기업
(주)에스티아이,39440,2020년 12월,31591625.0,-20005523.0,-25978.0,우량기업
(주)에스티아이,39440,2019년 12월,79959638.0,-76969114.0,-39113569.0,우량기업
(주)에스티아이,39440,2021년 12월,-70572286.0,42821648.0,16794628.0,부실기업
(주)에스티아이,39440,2018년 12월,-34967991.0,-17506356.0,86615773.0,스타트업
(주)에스티오,98660,2021년 12월,11847519.0,-1685777.0,-8942405.0,우량기업
(주)에스티오,98660,2017년 12월,5002135.0,-1874495.0,-1807045.0,우량기업
(주)에스티오,98660,2018년 12월,10815397.0,-1195398.0,-2753497.0,우량기업
(주)에스티오,98660,2019년 12월,-2945793.0,-1064212.0,-4157785.0,쇠퇴기업
(주)에스티오,98660,2020년 12월,2602892.0,-2468559.0,280549.0,성장기업
(주)에스티큐브,52020,2019년 12월,3895610.0,-8226302.0,-169969.0,우량기업
(주)에스티큐브,52020,2018년 12월,-703844.0,-25451696.0,41569496.0,스타트업
(주)에스티큐브,52020,2017년 12월,-7277233.0,-6512408.0,-11194.0,쇠퇴기업
(주)에스티큐브,52020,2021년 12월,-13460763.0,4181067.0,-6699024.0,정리기업
(주)에스티큐브,52020,2020년 12월,-6483388.0,6406665.0,10676640.0,부실기업
(주)에스폴리텍,50760,2018년 12월,-1555234.0,-2522837.0,480453.0,스타트업
(주)에스폴리텍,50760,2019년 12월,23757421.0,-2250779.0,-5232686.0,우량기업
(주)에스폴리텍,50760,2020년 12월,3995869.0,-5440844.0,5136280.0,성장기업
(주)에스폴리텍,50760,2021년 12월,20388344.0,-5053808.0,-15768324.0,우량기업
(주)에스폴리텍,50760,2017년 12월,1266971.0,-2884260.0,5134453.0,성장기업
(주)에스피시스템스,317830,2020년 12월,4930507.0,-303765.0,-4832401.0,우량기업
(주)에스피시스템스,317830,2021년 12월,-66436.0,-16415397.0,14511588.0,스타트업
(주)에스피시스템스,317830,2019년 12월,-2603304.0,-7440187.0,12435069.0,스타트업
(주)에스피지,58610,2021년 12월,2620018.0,-5021357.0,7833925.0,성장기업
(주)에스피지,58610,2017년 12월,-12591777.0,-9625364.0,9321444.0,스타트업
(주)에스피지,58610,2018년 12월,7494576.0,-6034319.0,-2766620.0,우량기업
(주)에스피지,58610,2019년 12월,9184199.0,-2327097.0,-7108912.0,우량기업
(주)에스피지,58610,2020년 12월,8797037.0,-2541972.0,-6918281.0,우량기업
(주)에쎈테크,43340,2017년 12월,8916098.0,7118679.0,-16163513.0,성숙기업
(주)에쎈테크,43340,2021년 12월,-1687500.0,-19271093.0,21742777.0,스타트업
(주)에쎈테크,43340,2018년 12월,2730293.0,-263208.0,-2470172.0,우량기업
(주)에쎈테크,43340,2019년 12월,3121944.0,-252866.0,-1921900.0,우량기업
(주)에쎈테크,43340,2020년 12월,1653855.0,-18831336.0,17821864.0,성장기업
(주)에이디칩스,54630,2021년 12월,-4120594.0,-13719488.0,13096538.0,스타트업
(주)에이디칩스,54630,2017년 12월,-38346.0,-3755081.0,19114316.0,스타트업
(주)에이디칩스,54630,2018년 12월,-4596129.0,-15358935.0,8877567.0,스타트업
(주)에이디칩스,54630,2019년 12월,-4067396.0,-2317945.0,11924002.0,스타트업
(주)에이디칩스,54630,2020년 12월,-4727063.0,-9834522.0,8047017.0,스타트업
(주)에이디테크놀로지,200710,2021년 12월,1277360.0,-184925.0,-3803665.0,우량기업
(주)에이디테크놀로지,200710,2020년 12월,15031061.0,-105069368.0,96776695.0,성장기업
(주)에이디테크놀로지,200710,2018년 12월,-8438594.0,4901033.0,7789768.0,부실기업
(주)에이디테크놀로지,200710,2019년 12월,17891873.0,-12969552.0,16364148.0,성장기업
(주)에이디테크놀로지,200710,2017년 12월,2903688.0,-155905.0,4000.0,성장기업
(주)에이루트,96690,2017년 12월,11252174.0,-30593828.0,-7460670.0,우량기업
(주)에이루트,96690,2019년 12월,387290.0,-95490353.0,98251250.0,성장기업
(주)에이루트,96690,2018년 12월,1642823.0,-6454905.0,-897933.0,우량기업
(주)에이루트,96690,2021년 12월,-9697927.0,-18859282.0,56503760.0,스타트업
(주)에이루트,96690,2020년 12월,-151631.0,-12686198.0,13106234.0,스타트업
(주)에이비프로바이오,195990,2021년 12월,-6414630.0,7868865.0,20478144.0,부실기업
(주)에이비프로바이오,195990,2019년 12월,-7110795.0,-48804572.0,62238970.0,스타트업
(주)에이비프로바이오,195990,2020년 12월,16262851.0,-11506333.0,10034989.0,성장기업
(주)에이비프로바이오,195990,2018년 12월,-1532360.0,-10972607.0,14380035.0,스타트업
(주)에이비프로바이오,195990,2017년 12월,-18411816.0,-4491754.0,10639954.0,스타트업
(주)에이스침대,3800,2021년 12월,71141319.0,-36874987.0,-7188077.0,우량기업
(주)에이스침대,3800,2020년 12월,58587691.0,-44258147.0,-8773256.0,우량기업
(주)에이스침대,3800,2017년 12월,28550106.0,-30913461.0,-5044635.0,우량기업
(주)에이스침대,3800,2018년 12월,42459026.0,-57978175.0,15926324.0,성장기업
(주)에이스침대,3800,2019년 12월,46195190.0,-45855498.0,-4035015.0,우량기업
(주)에이스테크놀로지,88800,2021년 12월,-8848320.0,-51308504.0,55277279.0,스타트업
(주)에이스테크놀로지,88800,2020년 12월,-28422565.0,-41788574.0,75245068.0,스타트업
(주)에이스테크놀로지,88800,2017년 12월,-28777659.0,-10812175.0,31373008.0,스타트업
(주)에이스테크놀로지,88800,2018년 12월,9943660.0,1489462.0,-12372679.0,성숙기업
(주)에이스테크놀로지,88800,2019년 12월,-14679537.0,19512097.0,-6822602.0,정리기업
(주)에이스토리,241840,2019년 12월,-7917387.0,-20952639.0,25445670.0,스타트업
(주)에이스토리,241840,2021년 12월,-32289986.0,-8781886.0,33805203.0,스타트업
(주)에이스토리,241840,2020년 12월,6400244.0,3498736.0,-1665497.0,성숙기업
(주)에이치디,102210,2017년 12월,669636.0,452632.0,2652.0,전환기업
(주)에이치디,102210,2019년 12월,2217825.0,141633.0,-14196304.0,성숙기업
(주)에이치디,102210,2018년 12월,-2744971.0,-3797925.0,14960151.0,스타트업
(주)에이치디,102210,2020년 12월,194684.0,11981601.0,-13179420.0,성숙기업
(주)에이치비테크놀러지,78150,2019년 12월,-1162125.0,-4780682.0,1649201.0,스타트업
(주)에이치비테크놀러지,78150,2020년 12월,15397974.0,353742.0,-4124119.0,성숙기업
(주)에이치비테크놀러지,78150,2017년 12월,49862310.0,-37110193.0,-1642270.0,우량기업
(주)에이치비테크놀러지,78150,2021년 12월,-6355668.0,-37384976.0,35359105.0,스타트업
