0
060310
054620
265520
211270
032790
013720
035760
311690
051500
058820
023460
056730
065770
083660
068790
241520
245620
037370
050120
084180
214270
130500
083450
297890
078150
195940
028300
067630
047920
036640
335870
388790
095340
099520
950170
067290
035900
318000
024840
024120
021320
036670
044180
151860
046440
035600
111870
060720
122450
052900
058400
114450
060370
108320
160550
053290
104200
060250
030190
024940
218410
327260
091340
019550
950110
046140
151910
036120
099220
036540
255220
040610
049470
184230
016250
048550
063440
950180
289080
089230
161570
192410
032540
022220
048770
246690
038340
073570
057030
040300
051390
052220
079940
078890
036620
217730
114190
094480
039240
053950
011040
024910
198440
049720
014570
348150
098460
035290
038530
900280
215000
121440
366030
014200
029480
026910
053270
066620
043650
006050
060480
078130
035080
204020
186230
900070
204620
019660
053260
036190
049080
035460
308100
187790
286750
121600
247660
039860
091970
051490
137080
190510
242040
089600
293580
130580
036800
267320
111710
091590
168330
094860
253590
212560
095660
042420
950220
311390
085910
092730
290660
153460
007390
033640
330860
089140
348210
217270
104620
194700
285490
106520
376930
278650
142280
234690
065560
054050
069140
040160
332290
126870
060260
012340
214870
270870
144960
085670
119860
064260
093640
340360
039560
298870
032190
068240
020400
008830
048470
004780
017650
007720
290670
078140
036480
025440
027830
104040
020180
045390
108380
006580
007680
048910
005710
290380
290120
120240
003310
078600
140520
131220
010170
060900
054670
023910
021040
067080
298540
213420
317330
077360
090410
263600
194480
263800
206560
261200
067990
006620
100130
005160
075970
086450
099410
033500
025950
088130
041930
060380
079960
228340
088910
094170
013120
109860
032960
023790
005290
025900
073190
030350
203650
223250
060570
217620
016670
187870
066670
110990
078590
263690
214680
263720
376300
141020
109740
131030
196490
066900
180400
127120
092070
039840
219550
310870
104460
079810
113810
043360
197140
068930
033130
105740
263020
290550
187220
315640
317120
042510
232680
300120
171120
069540
347700
214260
200350
171010
084650
217500
141080
060300
038390
294140
228670
228850
281740
277810
215100
090360
067730
071280
038060
085370
060240
058470
039980
019570
016100
012700
302550
377450
277070
042500
219420
195500
222810
305090
098120
147760
377480
038290
220630
267980
005990
127160
093520
377030
067280
072870
215200
133750
235980
041920
014100
054180
086900
078160
065650
021880
241770
059210
058110
096640
257370
080420
080160
100030
087260
101330
012860
348030
288980
033200
118990
006920
001810
279600
218150
100790
049950
207760
059090
214610
201490
950190
214180
206640
018700
035620
064520
053030
301300
064550
314930
208710
086820
038460
251120
086040
099430
032980
222160
